,Unnamed: 0,county_code,population_density,urbanization_rate,population_per_pharmacy,installations_watersupply,installations_toilet,installations_bathroom,installations_central_heating,installations_network_gas,appartment_area_per_person,appartments_per_1000_persons,persons_per_appartment,persons_per_room,persons_per_library,library_books_per_1000_persons,library_readers_per_1000_persons,library_loans_per_reader,forests_area,unemployed_f,unemployed_m,unemployment_rate,bicycle_paths_per_100km2,bicycle_paths_per_10k_persons,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,expenditures_per_capita,investment_expenditures_per_capita,children_3_5_in_kindergartens,net_scholarization,marriages_per_1000_persons,birthrate_per_1000_persons,net_migrations_per_1000_persons,average_wage_relative,doctors_per_1000_persons,beds_in_hospitals,cars_per_1000_persons,motorcycles_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,type_of_municipality,PO_percent,Konfederacja_percent,PSL_percent,PIS_percent,SLD_percent,percent_vaccinated_01,percent_vaccinated_01_r,population_total_f_ratio_total,frekwencja_wyborcza,population_density_log,population_density_sqrt,healthcare_advices_ratio_total,forests_area_ratio_area_km2,population_0_4_total_percent,population_5_9_total_percent,population_10_14_total_percent,population_15_19_total_percent,population_20_24_total_percent,population_25_29_total_percent,population_30_34_total_percent,population_35_39_total_percent,population_40_44_total_percent,population_45_49_total_percent,population_50_54_total_percent,population_55_59_total_percent,population_60_64_total_percent,population_65_69_total_percent,population_70_74_total_percent,population_75_79_total_percent,population_80_84_total_percent,unemployed_over_50_ratio_population_50_60
2071,2071,2808000,38.3,61.0,2288,92.2,90.9,88.0,78.9,60.8,26.9,405.6,2.47,0.67,3432,2709,109,21.9,285.9,201.0,215.0,10.2,0.0,0.0,5709.12,600.48,22.12,5266.25,214.3,632.0,77.17,3.1,-7.44,-1.8,82.6,11.6,87,601.3,29.3,16.5,34.6,21.48,21.58,258.55,3,0.1768797615104339,0.0589599205034779,0.1119576018549188,0.3832394832726068,0.2656508777740974,0.534,0.136210204834549,0.5138403263403264,0.5009787928221859,3.6454498961866,6.18869937870632,5.467365967365968,1.5972067039106144,0.0337995337995338,0.0397727272727272,0.0509906759906759,0.0441433566433566,0.0461829836829836,0.0576923076923076,0.0625,0.0759032634032634,0.0721153846153846,0.0719696969696969,0.0642482517482517,0.0824592074592074,0.0890151515151515,0.074009324009324,0.0576923076923076,0.0281177156177156,0.0266608391608391,0.1201588877855014
2072,2072,2808000,18.2,0.0,3526,97.4,87.7,83.9,70.7,26.2,27.2,386.8,2.59,0.69,3526,3718,101,18.7,273.0,139.0,112.0,11.5,5.25,28.93,5523.46,508.78,17.81,5156.32,384.01,537.0,80.47,2.8,-7.66,-7.7,82.6,11.6,87,601.3,29.3,16.5,34.6,21.48,21.58,258.55,2,0.1801385681293302,0.0723633564280215,0.153194765204003,0.4472671285604311,0.1370284834488067,0.5539999999999999,0.2168457347272194,0.497447532614861,0.4356467904855001,2.9014215940827497,4.266145801540309,3.5717526942711286,1.407216494845361,0.0377197958026091,0.0519001701644923,0.0510493477027793,0.049631310266591,0.0553034600113443,0.0629608621667612,0.07402155416903,0.0694838343732274,0.0762904140669313,0.0674985819625638,0.0649461145774248,0.0796937039137833,0.0904707884288145,0.0609756097560975,0.0433919455473624,0.0229722064662507,0.025241066364152,0.1215686274509803
2073,2073,2809000,1037.4,100.0,2127,99.7,99.7,98.0,90.4,59.5,25.6,433.1,2.31,0.65,14887,2776,158,23.2,58.59,279.0,204.0,5.5,72.47,6.99,6384.49,989.63,38.13,6462.3,1591.15,1158.0,99.21,3.2,-8.19,-5.5,78.9,9.4,86,659.7,66.8,16.43,34.93,23.07,19.34,440.19,1,0.4624500285551113,0.057824100513992,0.0518275271273558,0.3133923472301542,0.0952312964020559,0.612,0.4557269428890526,0.5264324578491301,0.5844102395258869,6.9444728619173,32.20869447835476,5.224759857593874,4.1850000000000005,0.0423859743400282,0.0439309464633572,0.0515886343789883,0.0433935648552428,0.0437294283603143,0.0544770605226036,0.0704641633640088,0.0843689124739705,0.0766440518573251,0.0699267817558944,0.0625377846443205,0.0732182441055954,0.0783905420836971,0.0730167260025525,0.0549472694297037,0.0300933700544098,0.0233089272519648,0.078179119247897
2074,2074,2809000,22.0,0.0,0,95.8,90.0,86.3,75.3,0.3,28.5,310.1,3.23,0.74,1597,3554,96,19.7,358.14,63.0,65.0,6.5,0.0,0.0,6286.64,486.89,0.12,5961.79,470.98,485.0,94.35,3.7,-4.02,-1.9,78.9,9.4,86,659.7,66.8,16.43,34.93,23.07,19.34,440.19,2,0.1971037811745776,0.0740144810941271,0.1037811745776347,0.5325824617860017,0.0691874497184231,0.499,-0.0040000053333461,0.4942060757907923,0.4756415024172555,3.091042453358316,4.69041575982343,3.698616083934759,2.4699310344827587,0.0541810209834011,0.0576260569996868,0.0513623551518947,0.0494832445975571,0.0554337613529596,0.0692139054181021,0.0757907923582837,0.0854995302223614,0.0620106482931412,0.0723457563419981,0.0663952395865956,0.0714062010648293,0.0732853116191669,0.0488568744127779,0.0410272471030378,0.0259943626683369,0.0184779204509865,0.075
2075,2075,2809000,17.6,0.0,6535,93.6,86.0,83.8,72.5,1.3,27.5,326.5,3.06,0.74,2178,2986,110,22.1,1172.39,171.0,102.0,6.7,0.97,5.51,5644.53,548.38,0.06,5417.25,373.78,319.0,54.08,3.6,-5.1,2.0,78.9,9.4,86,659.7,66.8,16.43,34.93,23.07,19.34,440.19,2,0.3580746738641475,0.0620782726045884,0.0764732343679712,0.4286999550157445,0.0535312640575798,0.483,-0.0680262208558564,0.4896710022953328,0.4287054409005628,2.8678989020441064,4.195235392680607,3.6159143075745983,3.1431367292225203,0.0504973221117062,0.0517214996174445,0.0579954093343534,0.0523335883703137,0.0558530986993114,0.0657995409334353,0.0690130068859984,0.0875286916602907,0.0774292272379495,0.0705432287681713,0.0650344299923488,0.0737566947207345,0.0754399387911247,0.057230298393267,0.035195103289977,0.0195868400918133,0.0166794185156847,0.0760749724366041
2076,2076,2809000,22.9,0.0,0,97.7,86.3,83.5,77.8,3.7,24.5,316.3,3.16,0.8,1139,8459,199,13.9,208.44,113.0,80.0,9.6,0.0,0.0,7076.44,380.52,9.44,7392.81,1541.7,600.0,84.7,3.5,-4.66,-5.0,78.9,9.4,86,659.7,66.8,16.43,34.93,23.07,19.34,440.19,2,0.2766865926558497,0.0512382578992314,0.1024765157984628,0.4859094790777113,0.0683176771989752,0.471,-0.1161303378418814,0.4877121123464014,0.4279600570613409,3.131136910560194,4.78539444560216,1.7282036278525454,1.3989261744966444,0.056173200702165,0.0582211819777647,0.0672908133411351,0.0623171445289643,0.0506143943826799,0.0593914569923932,0.0705090696313633,0.0854300760678759,0.0693387946167349,0.0710942071386775,0.056173200702165,0.0672908133411351,0.0693387946167349,0.0514921006436512,0.0424224692802808,0.0222352252779403,0.0204798127559976,0.1327014218009478
2077,2077,2809000,46.2,73.6,1883,97.9,96.4,93.2,81.3,0.2,25.3,394.1,2.54,0.7,5648,2848,87,22.8,362.63,405.0,255.0,9.9,4.63,10.0,5439.96,568.92,21.7,5311.25,188.04,672.0,84.04,3.3,-4.49,-6.8,78.9,9.4,86,659.7,66.8,16.43,34.93,23.07,19.34,440.19,3,0.2946094609460946,0.0616061606160616,0.066006600660066,0.4299229922992299,0.1174917491749174,0.509,0.0360038887560023,0.5125276671093404,0.4928814279643009,3.832979798087693,6.797058187186572,4.225586542718017,1.4861885245901638,0.045418326693227,0.0486941124391323,0.0555998229305002,0.046215139442231,0.0495794599380256,0.0571934484285081,0.0695883134130146,0.0749003984063745,0.0797698096502877,0.0687029659141213,0.0639220894200973,0.0680832226648959,0.0769366976538291,0.0734838424081451,0.0481629039397963,0.0266489597166888,0.0230190349712262,0.1200536552649228
2078,2078,2810000,1444.0,100.0,2673,99.3,98.9,97.8,91.4,84.3,25.9,412.5,2.42,0.68,21385,1936,117,14.4,77.48,347.0,389.0,5.7,71.57,4.96,5399.03,957.75,31.27,5504.46,810.69,1019.0,112.77,3.3,-5.39,-5.3,78.1,11.5,207,566.7,50.9,17.28,33.68,22.3,20.36,3640.47,1,0.3440771915417778,0.0655922808458222,0.103161568466434,0.3487990145760624,0.1319030999794703,0.5529999999999999,0.2127994069087656,0.521580547112462,0.5770783361610016,7.275172319452771,38.0,5.665559971942951,5.165333333333334,0.0457329904138414,0.0476969838671966,0.0478840308627542,0.0440028057049333,0.0463408931494037,0.0570493336450783,0.0751461304652794,0.087350946925415,0.0781388823942015,0.0643909282207154,0.0606499883095627,0.0736497545008183,0.0847790507364975,0.0694879588496609,0.0521393500116904,0.0264203881225157,0.0220247837269113,0.0814763231197771
2079,2079,2810000,29.8,46.0,2546,96.5,95.3,93.9,82.7,40.6,28.4,379.9,2.63,0.66,2546,4298,192,23.8,309.7,210.0,214.0,9.1,0.94,3.14,7824.28,718.05,10.0,7793.16,2415.53,780.0,92.84,2.2,-6.51,-3.3,78.1,11.5,207,566.7,50.9,17.28,33.68,22.3,20.36,3640.47,3,0.3015472055573097,0.0571518787496053,0.1193558572781812,0.3855383643826965,0.1288285443637511,0.556,0.2249437318183578,0.5096216782301348,0.4954761539641159,3.3945083935113587,5.458937625582473,5.438277261421652,1.209765625,0.036523105118471,0.0443775363267443,0.0540646681502814,0.0511847100405812,0.0490901950517083,0.0507919884801675,0.0666317580835187,0.0807697342584107,0.0803770126979971,0.0802461055111925,0.063620892787014,0.0759261683466422,0.0819478989396517,0.0667626652703233,0.0469956800628354,0.0255269014268883,0.0242178295588427,0.122889305816135
2080,2080,2810000,27.2,0.0,0,96.1,90.0,88.2,83.2,3.0,30.9,331.8,3.01,0.68,2680,2141,78,10.0,971.65,153.0,147.0,6.0,0.24,0.87,5531.63,635.36,32.42,5328.33,689.94,296.0,47.38,2.6,-0.12,4.2,78.1,11.5,207,566.7,50.9,17.28,33.68,22.3,20.36,3640.47,2,0.2852921864740643,0.0686145764937623,0.1437951411687459,0.3896913985554826,0.108338804990151,0.4579999999999999,-0.1683968173254613,0.5025500684164698,0.4937838699394326,3.3032169733019514,5.215361924162119,5.026495329729207,3.293728813559322,0.0473939544719492,0.0565990794874984,0.0629431521333499,0.0537380271178007,0.0531160592113446,0.0608284612513994,0.0701579798482398,0.0871999004851349,0.0819753700709043,0.0733922129618111,0.0634407264585147,0.0783679562134593,0.0705311605921134,0.0564746859062072,0.0354521706679935,0.0184102500310983,0.0174151013807687,0.0789473684210526
2081,2081,2810000,23.3,0.0,3661,99.1,96.3,94.7,81.2,0.4,29.2,335.4,2.98,0.67,3661,3917,73,12.5,393.51,138.0,122.0,5.7,0.51,2.19,5924.23,604.95,10.45,5586.9,600.37,656.0,78.28,1.5,-2.19,-2.9,78.1,11.5,207,566.7,50.9,17.28,33.68,22.3,20.36,3640.47,2,0.2177361211247296,0.0666906993511175,0.135183850036049,0.4953136265320836,0.0793078586878154,0.423,-0.3104700874618215,0.5009560229445507,0.4741509118286766,3.1484533605716547,4.8270073544588685,4.963261403987981,1.2532165605095542,0.0478011472275334,0.0482108713466266,0.0607757443321496,0.0584539743239552,0.0539470090139306,0.0650095602294455,0.077028134389511,0.0859054903031958,0.073067467904944,0.066648456705818,0.0624146408085222,0.070199399071292,0.0781207320404261,0.0591368478557771,0.037967768369298,0.0208959300737503,0.0191204588910133,0.0772399588053553
2082,2082,2810000,24.2,0.0,0,98.6,93.2,89.2,80.2,1.4,27.7,325.4,3.07,0.72,1492,5372,44,9.1,565.86,102.0,107.0,7.5,0.0,0.0,5834.85,476.24,2.94,5632.84,465.06,725.0,78.29,2.0,-4.21,-9.5,78.1,11.5,207,566.7,50.9,17.28,33.68,22.3,20.36,3640.47,2,0.1825396825396825,0.064625850340136,0.2443310657596372,0.409297052154195,0.0958049886621315,0.445,-0.2208938315801941,0.5032402234636871,0.4914749661705007,3.186352633162641,4.919349550499537,4.038882681564246,3.058702702702703,0.0502793296089385,0.050949720670391,0.0623463687150838,0.0596648044692737,0.0601117318435754,0.0569832402234636,0.071731843575419,0.075754189944134,0.0820111731843575,0.0755307262569832,0.0726256983240223,0.0692737430167597,0.0699441340782122,0.0491620111731843,0.0375418994413407,0.0201117318435754,0.0194413407821229,0.1023622047244094
2083,2083,2811000,22.2,0.0,0,92.1,85.0,80.6,80.0,0.3,25.5,306.9,3.26,0.79,3014,1744,53,8.9,1241.95,36.0,19.0,3.1,0.0,0.0,6752.2,331.45,0.61,7130.48,876.43,462.0,82.49,2.7,-2.0,-2.0,76.2,7.4,78,644.7,52.0,14.98,32.22,21.49,25.6,57.49,2,0.09009009009009,0.0712530712530712,0.1162981162981163,0.6519246519246519,0.0597870597870597,0.482,-0.0720311282088827,0.4913735899137359,0.4911799294394355,3.100092288878234,4.711687595755898,4.548772395487724,9.131985294117648,0.0544127405441274,0.0491041804910418,0.0617120106171201,0.0617120106171201,0.0633709356337093,0.0613802256138022,0.0610484406104844,0.0776376907763769,0.0676841406768414,0.0683477106834771,0.0693430656934306,0.0627073656270736,0.0686794956867949,0.0567352355673523,0.044127405441274,0.0272063702720637,0.0238885202388852,0.0226130653266331
2084,2084,2811000,13.3,0.0,0,97.4,85.4,78.7,76.9,0.1,25.4,358.4,2.79,0.72,852,4885,140,21.0,1380.27,31.0,25.0,3.7,0.0,0.0,6207.57,394.42,3.45,5680.06,237.85,550.0,75.53,1.6,-3.51,-10.1,76.2,7.4,78,644.7,52.0,14.98,32.22,21.49,25.6,57.49,2,0.1577350859453994,0.0647118301314459,0.0980788675429727,0.5753286147623863,0.096056622851365,0.456,-0.1764564373415565,0.4988262910798122,0.4719736222326895,2.5877640352277083,3.646916505762094,3.300469483568075,7.18890625,0.0567292644757433,0.047339593114241,0.0586854460093896,0.0665101721439749,0.0629890453834115,0.0602503912363067,0.0641627543035993,0.0712050078247261,0.0708137715179968,0.0633802816901408,0.0618153364632237,0.0661189358372457,0.0715962441314554,0.0598591549295774,0.0453834115805946,0.0242566510172143,0.0258215962441314,0.0489296636085626
2085,2085,2811000,21.8,0.0,5532,71.1,70.2,68.7,79.2,1.0,20.8,309.1,3.24,0.86,1844,4074,81,15.0,668.96,94.0,68.0,4.8,0.67,3.07,6086.34,396.9,8.59,5655.2,156.07,594.0,74.62,2.5,-4.31,-12.2,76.2,7.4,78,644.7,52.0,14.98,32.22,21.49,25.6,57.49,2,0.1306098964326812,0.0604142692750287,0.1265822784810126,0.5851553509781358,0.0897583429228998,0.522,0.0880568553911828,0.4844540853217642,0.3911719939117199,3.0819099697950434,4.669047011971501,2.6200289226319597,2.6337007874015748,0.0479031091829356,0.0540491684743311,0.0665220535068691,0.0639913232104121,0.0632682574114244,0.061641359363702,0.0674258857556037,0.0826102675343456,0.071583514099783,0.0714027476500361,0.0650759219088937,0.0676066522053506,0.071583514099783,0.0511569052783803,0.0410339840925524,0.0211496746203904,0.0168112798264642,0.0599455040871934
2086,2086,2811000,53.1,65.2,2876,99.2,96.9,96.2,84.9,60.3,26.1,363.9,2.75,0.7,1678,2195,92,22.1,487.01,229.0,198.0,3.5,6.65,12.52,5909.1,706.25,20.45,5968.94,1383.31,844.0,94.25,3.0,-4.5,-2.0,76.2,7.4,78,644.7,52.0,14.98,32.22,21.49,25.6,57.49,3,0.2421791364339241,0.0616153205661948,0.0887355774949446,0.4771024146544546,0.124420126085405,0.544,0.1764564373415566,0.509090909090909,0.5216166564605021,3.972176928247893,7.286974680894672,5.383159463487332,1.2849868073878628,0.0465971187282662,0.047391952309985,0.0539990064580228,0.0511177347242921,0.0526080476900149,0.057625434674615,0.0666666666666666,0.0784898161947342,0.0821162444113263,0.0722305017386984,0.0671137605563835,0.0693989071038251,0.0762046696472926,0.06775956284153,0.0510183805265772,0.0230004967709885,0.0194237456532538,0.0433042212518195
2087,2087,2812000,925.3,100.0,2104,98.8,98.1,96.5,84.9,4.9,28.4,386.8,2.59,0.66,10521,3847,202,13.3,52.76,214.0,149.0,5.9,49.25,5.32,5578.99,955.87,18.22,5868.74,872.92,911.0,113.27,3.3,-2.72,-0.8,71.9,14.2,122,701.1,76.8,13.33,28.81,30.68,22.0,38.33,1,0.2454104241401139,0.0362945769149609,0.2061616374762608,0.3922768516564676,0.1059295209959907,0.626,0.5150945736855667,0.5262807717897539,0.5821238509917755,6.830118009254985,30.418744221285664,6.360517061115863,4.796363636363636,0.0482843836137249,0.0529417355764661,0.056173367550613,0.0470487596236099,0.0567436555460507,0.0572188955422488,0.0675791274593669,0.0763235433894116,0.0752780153977758,0.0682444634540443,0.0649177834806577,0.06681874346545,0.0754681113962551,0.0656781674745746,0.0543674555650603,0.0244273358045813,0.0224313278205493,0.0606060606060606
2088,2088,2812000,36.9,0.0,8880,96.6,90.7,84.8,77.4,0.5,25.9,325.2,3.07,0.75,4440,3381,59,17.3,719.46,230.0,129.0,6.8,1.0,2.7,6202.2,420.98,6.99,5797.5,815.32,495.0,81.36,3.0,0.45,-2.1,71.9,14.2,122,701.1,76.8,13.33,28.81,30.68,22.0,38.33,2,0.1312720368863574,0.0317331163547599,0.2752915649579604,0.4344995931651749,0.1204231082180634,0.523,0.0920649731765818,0.4926801801801801,0.5144594594594595,3.6082115510464816,6.074537019394976,3.3894144144144143,2.9729752066115704,0.0539414414414414,0.0573198198198198,0.0618243243243243,0.055518018018018,0.0632882882882883,0.059572072072072,0.0672297297297297,0.0751126126126126,0.075563063063063,0.0699324324324324,0.0646396396396396,0.0647522522522522,0.0667792792792792,0.0591216216216216,0.0451576576576576,0.0229729729729729,0.0198198198198198,0.0704960835509138
2089,2089,2812000,39.2,0.0,0,94.9,89.2,87.4,75.3,0.3,26.0,289.6,3.45,0.78,1210,6696,138,7.7,926.81,123.0,78.0,5.7,1.43,3.64,6944.67,390.55,18.58,6753.25,1448.61,752.0,86.75,4.3,-2.64,-13.5,71.9,14.2,122,701.1,76.8,13.33,28.81,30.68,22.0,38.33,2,0.0853707414829659,0.0352705410821643,0.1659318637274549,0.6440881763527054,0.0501002004008016,0.527,0.1081051600494295,0.4915702479338843,0.5215086646279307,3.6686767467964168,6.260990336999411,3.505123966942149,6.0182467532467525,0.0618181818181818,0.0591735537190082,0.0704132231404958,0.0596694214876033,0.0652892561983471,0.0664462809917355,0.0714049586776859,0.0652892561983471,0.0689256198347107,0.0614876033057851,0.0623140495867768,0.0659504132231404,0.0633057851239669,0.0540495867768595,0.0403305785123966,0.0198347107438016,0.0229752066115702,0.0618556701030927
2090,2090,2812000,60.3,0.0,8985,96.8,92.2,88.8,81.2,3.1,26.0,291.5,3.43,0.77,8985,1835,50,32.3,697.8,143.0,89.0,4.4,6.91,11.46,6807.74,536.96,9.64,6433.89,1254.58,646.0,91.91,3.6,-0.78,-0.1,71.9,14.2,122,701.1,76.8,13.33,28.81,30.68,22.0,38.33,2,0.1004126547455295,0.058321870701513,0.2013755158184319,0.5488308115543329,0.0740027510316368,0.54,0.1603426500751794,0.4999443516972732,0.5387743247168167,4.09933210373314,7.76530746332687,4.797885364496383,4.683221476510067,0.0616583194212576,0.0676683361157484,0.0690038953811908,0.0611018363939899,0.0564273789649415,0.0578742348358375,0.072787979966611,0.0838063439065108,0.0786867000556483,0.0654424040066777,0.0534223706176961,0.0574290484140233,0.0621035058430717,0.0586533110740122,0.0422927100723427,0.0176961602671118,0.0178074568725653,0.0502008032128514
2091,2091,2812000,60.5,0.0,0,97.0,92.3,88.7,80.0,1.1,27.3,313.2,3.19,0.74,2095,3500,168,12.9,766.11,177.0,119.0,5.8,6.5,10.74,6402.63,572.0,3.45,5558.33,962.98,531.0,76.81,3.1,0.24,2.9,71.9,14.2,122,701.1,76.8,13.33,28.81,30.68,22.0,38.33,2,0.1248443337484433,0.049813200498132,0.2023661270236612,0.5161892901618929,0.0856164383561643,0.545,0.1804883757122938,0.4893794749403341,0.5227958697378872,4.102643365036796,7.7781745930520225,4.513235201742202,5.551521739130435,0.0636038186157517,0.0632458233890214,0.0686157517899761,0.0571599045346062,0.0596658711217183,0.0707637231503579,0.0705250596658711,0.0830548926014319,0.075417661097852,0.0730310262529833,0.0615751789976133,0.0599045346062052,0.0583532219570405,0.0448687350835322,0.0412887828162291,0.017780429594272,0.0161097852028639,0.0609037328094302
2092,2092,2813000,18.6,0.0,4677,92.2,87.3,84.9,75.1,0.2,25.0,348.1,2.87,0.74,1169,5985,123,20.6,1098.3,143.0,121.0,9.3,1.47,7.91,6498.04,402.89,4.25,6420.64,1252.81,567.0,82.86,3.4,-8.13,-2.8,80.4,12.2,178,618.3,66.8,16.82,35.19,18.5,22.36,282.45,2,0.1243986254295532,0.0618556701030927,0.1711340206185567,0.5305841924398625,0.1051546391752577,0.509,0.0360038887560023,0.4889886679495403,0.3821705426356589,2.923161580719156,4.312771730569565,4.616848407098567,4.375697211155378,0.050673508659397,0.0489630104768013,0.055805003207184,0.0570878768441308,0.0536668804789394,0.0703442377592473,0.0724823604874919,0.0788967286722257,0.0739790463972632,0.0654265554842848,0.0628608082103912,0.0699166132135984,0.0763309813983322,0.0570878768441308,0.0416933932007697,0.0233055377378661,0.0203121659183237,0.1304347826086956
2093,2093,2813000,80.4,75.4,2680,99.0,96.6,96.0,89.6,10.6,26.4,376.3,2.66,0.69,10721,3280,90,15.4,817.93,425.0,388.0,6.4,1.24,1.54,5705.87,732.37,15.23,6051.85,881.29,818.0,93.37,3.0,-1.72,-4.1,80.4,12.2,178,618.3,66.8,16.82,35.19,18.5,22.36,282.45,3,0.2134358851099627,0.0635740896526859,0.1539478428073548,0.4416536473981493,0.1202980411008292,0.506,0.024001152099543,0.5099575579497225,0.5101547388781431,4.387014176184921,8.966604708583958,4.518725805699361,3.063408239700374,0.050697262254559,0.0535422788116225,0.0584394384590271,0.0540086749685182,0.0496245510936989,0.0600251853924723,0.074483466256238,0.0895014225082785,0.0770952847348537,0.0634298773378107,0.0557809803647217,0.0623571661769507,0.0735973135581362,0.066414812741943,0.0497644699407676,0.0222004570682337,0.0211277459073737,0.0876431109356494
2094,2094,2813000,16.2,0.0,3477,98.7,87.9,87.4,76.0,0.7,29.8,384.8,2.6,0.65,1739,2425,46,9.1,606.0,125.0,115.0,11.4,0.0,0.0,6471.77,419.8,1.91,6263.85,1020.76,480.0,64.33,5.2,-6.37,2.9,80.4,12.2,178,618.3,66.8,16.82,35.19,18.5,22.36,282.45,2,0.1575510204081632,0.0473469387755102,0.1820408163265306,0.5134693877551021,0.0922448979591836,0.4479999999999999,-0.2087548138621103,0.4800115041702617,0.4076598506978254,2.785011242238338,4.024922359499621,1.6732815645671557,2.818604651162791,0.0560828300258843,0.0537819959735404,0.0549324129997123,0.0480299108426804,0.0658613747483462,0.0641357492090883,0.0799539833189531,0.0724762726488352,0.0626977279263733,0.0675870002876042,0.0629853321829163,0.0696002300834052,0.082830025884383,0.0624101236698303,0.0437158469945355,0.0175438596491228,0.0186942766752947,0.1388286334056399
2095,2095,2813000,23.1,0.0,3256,97.6,88.0,85.7,80.6,1.7,25.8,312.0,3.2,0.79,1628,4067,97,8.1,409.6,83.0,75.0,7.9,0.0,0.0,5690.72,413.02,1.02,5310.92,532.47,475.0,83.68,1.5,-13.27,-8.4,80.4,12.2,178,618.3,66.8,16.82,35.19,18.5,22.36,282.45,2,0.1228222996515679,0.1010452961672473,0.1062717770034843,0.5818815331010453,0.0810104529616724,0.4639999999999999,-0.1442496088445469,0.4877149877149877,0.4556281213983865,3.139832617527748,4.806245936279167,3.70945945945946,2.9049645390070924,0.0522113022113022,0.0531326781326781,0.0586609336609336,0.0601965601965601,0.0648034398034398,0.0718673218673218,0.0721744471744471,0.0792383292383292,0.0672604422604422,0.0638820638820638,0.0595823095823095,0.0715601965601965,0.073095823095823,0.0522113022113022,0.0399262899262899,0.0202702702702702,0.0187346437346437,0.1241217798594847
2096,2096,2814000,56.5,41.4,6031,97.7,94.9,93.7,86.1,20.2,29.5,345.8,2.89,0.69,2262,1541,38,8.5,942.39,312.0,221.0,4.8,0.94,1.66,5704.96,840.58,21.59,5579.96,967.69,747.0,76.29,3.4,-1.61,7.9,87.3,10.7,443,604.1,46.4,23.61,31.25,19.98,18.83,630.89,3,0.2760703966377725,0.0703966377725242,0.137772524297347,0.3542159180457053,0.1531389545573942,0.568,0.2736958304770407,0.5018792836612868,0.5414859381558697,4.034240638152395,7.516648189186454,3.1607892991377406,2.94496875,0.0536148573955339,0.0552177758125138,0.0621269069201857,0.0511828432456334,0.0491377404377625,0.0569312403272164,0.0714127791288967,0.089431793057705,0.09164271501216,0.0768848109661728,0.0641720097280566,0.0585894317930577,0.0690360380278576,0.0621269069201857,0.039630776033606,0.0179084678310855,0.0157528189254919,0.0684376407023863
2097,2097,2814000,62.6,56.1,2271,97.0,94.7,92.6,81.7,16.6,25.2,370.9,2.7,0.72,3633,3134,115,12.5,795.35,474.0,349.0,7.5,4.17,6.66,6022.36,718.04,33.97,5420.42,526.86,720.0,88.82,2.7,-2.64,-0.4,87.3,10.7,443,604.1,46.4,23.61,31.25,19.98,18.83,630.89,3,0.165385671150151,0.0590172934394729,0.287263244578644,0.3634367279714521,0.1169365907219324,0.563,0.2533464330441,0.517340085874711,0.5072940209574687,4.136765278106052,7.912016177940993,5.709126940438181,2.742586206896552,0.047836617857536,0.0485522404491908,0.0555983705824066,0.0505890124408235,0.0505339645491577,0.0583507651656941,0.0692502477155125,0.084498513706925,0.0791038203236816,0.0712319718154794,0.0618738302323021,0.0709567323571507,0.0808653528569855,0.0632500275239458,0.0488274799075195,0.0222393482329626,0.0193768578663437,0.0886862826357231
2098,2098,2814000,59.3,63.1,1918,98.1,95.1,93.0,84.8,60.0,25.3,355.1,2.82,0.73,3069,1992,102,24.2,337.84,398.0,391.0,8.6,0.39,0.65,5102.37,730.3,54.19,4835.2,156.57,725.0,85.19,3.4,-3.63,-2.2,87.3,10.7,443,604.1,46.4,23.61,31.25,19.98,18.83,630.89,3,0.2374628964224339,0.0902983908764255,0.172785502265271,0.3936884861740353,0.0990470239025152,0.511,0.0440071007288324,0.5101655154437639,0.5249212375797722,4.08260930600368,7.700649323271382,3.482536165776098,1.3044015444015442,0.0480907076762674,0.0512837221425778,0.0564316434249967,0.0457448194969373,0.0526521569138537,0.0621660367522481,0.0703766453799035,0.0834093574872931,0.0824319040792389,0.0693340284113123,0.0574742603935879,0.0647074156131891,0.0736348234067509,0.0725922064381597,0.0458751466180112,0.0231982275511533,0.0203310308875276,0.0965333333333333
2099,2099,2814000,80.0,0.0,12893,96.7,94.4,93.2,88.2,50.2,37.1,347.1,2.88,0.62,4298,1321,93,18.9,620.11,149.0,125.0,3.4,5.03,6.28,6379.17,1360.48,28.51,5929.67,921.1,709.0,83.31,4.1,-1.89,21.5,87.3,10.7,443,604.1,46.4,23.61,31.25,19.98,18.83,630.89,2,0.3588533473169026,0.0669463380527879,0.1148400629260618,0.303093864708967,0.1503233700402027,0.593,0.3763812135551304,0.5071744357403242,0.6156542056074766,4.382026634673881,8.94427190999916,2.403397192274878,3.851614906832298,0.0515783758628713,0.0579384161948344,0.0678662840300938,0.056542309780501,0.050104707981075,0.0559993795082603,0.0706584968587605,0.0843868765997052,0.0943147444349647,0.0819824711083533,0.0650740712014271,0.0604979446211122,0.0675560381602419,0.0601101372837974,0.0386256107965562,0.0159776622973706,0.0093073760955557,0.0432365657813465
